trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
145,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.430906,0.454541,0.112000,0.080728,0.093986,0.040000,0.050257,0.020000,0.073640,0.162014,0.094989,0.004850,-0.047533,-0.017148
146,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.771739,0.539449,0.112000,0.085855,0.120000,0.040000,0.060394,-0.020000,0.071065,0.124296,0.080000,0.005248,-0.030000,-0.006840
147,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.314088,0.800000,0.113673,0.079665,0.118979,0.017397,0.045721,-0.011896,0.080000,0.168000,0.104377,0.000000,-0.055045,0.001763
148,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.565643,0.800000,0.168000,0.088202,0.099861,0.026421,0.057368,-0.013419,0.042887,0.139936,0.113945,0.016537,-0.070000,-0.006296
149,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.259187,0.395896,0.144510,0.090884,0.085466,0.007849,0.041206,0.020000,0.072331,0.138237,0.080000,0.040000,-0.055698,-0.003578
150,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.491449,0.687535,0.153549,0.060000,0.112334,0.007737,0.058207,0.020000,0.080000,0.112000,0.080000,0.017569,-0.030000,0.020000
151,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.300879,0.727272,0.128161,0.099135,0.120000,0.008750,0.046517,0.020000,0.080000,0.127464,0.096758,0.040000,-0.045614,-0.020000
152,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.444321,0.685298,0.135604,0.100000,0.091215,0.004473,0.030000,0.007703,0.080000,0.168000,0.081511,0.040000,-0.070000,0.003392
153,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.546176,0.112000,0.060000,0.080000,0.020131,0.036393,0.020000,0.078699,0.149277,0.091013,0.037172,-0.051466,0.004175
154,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.200000,0.141745,0.064819,0.120000,0.032032,0.043842,0.003099,0.080000,0.163552,0.086262,0.040000,-0.059907,-0.020000
155,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.636526,0.540851,0.142660,0.060000,0.119407,0.010454,0.037417,-0.011967,0.080000,0.120555,0.096206,0.040000,-0.030000,-0.020000
156,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.071087,0.697441,0.123650,0.091201,0.080000,0.037361,0.030000,0.010787,0.080000,0.152190,0.091096,0.030853,-0.069903,-0.000370
157,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.516325,0.386130,0.158219,0.062773,0.091882,0.024294,0.040564,-0.003599,0.076677,0.128571,0.088858,0.011807,-0.030000,-0.000174
